	file_path	file	sentence_id	text	tokenized_text	proper_nouns	length	batch	translation
270	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p31.s2	Ptám se, kdo je pro, abychom potvrdili pana poslance předsedu Jaroslava Zavadila, ať stiskne tlačítko a zvedne ruku.	Ptám se , kdo je pro , aby bychom potvrdili pana poslance předsedu Jaroslava Zavadila , ať stiskne tlačítko a zvedne ruku .	{13: ['Jaroslava', 'Jaroslav'], 14: ['Zavadila', 'Zavadil']}	18	1	I ask who is in favour of confirming President Jaroslav Zavadil's Member to press the button and raise his hand.
271	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p31.s3	Kdo je proti tomuto návrhu?	Kdo je proti tomuto návrhu ?	{}	5	1	Who opposes this proposal?
272	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p32.s1	Hlasování číslo 37.	Hlasování číslo 37 .	{}	3	1	Voting number 37.
273	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p32.s2	Přihlášeno 185, pro 172, proti nikdo.	Přihlášeno 185 , pro 172 , proti nikdo .	{}	6	1	Registered 185, for 172, against no one.
274	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p32.s3	I tento návrh byl přijat.	I tento návrh byl přijat .	{}	5	1	This proposal has also been adopted.
275	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p33.s1	Výbor pro zdravotnictví.	Výbor pro zdravotnictví .	{}	3	1	Health Committee.
276	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p34.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
277	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p34.s2	Ptám se, kdo souhlasí, abychom potvrdili pana předsedu Rostislava Vyzulu, ať stiskne tlačítko a zvedne ruku.	Ptám se , kdo souhlasí , aby bychom potvrdili pana předsedu Rostislava Vyzulu , ať stiskne tlačítko a zvedne ruku .	{11: ['Rostislava', 'Rostislav'], 12: ['Vyzulu', 'Vyzula']}	16	1	I ask who agrees to confirm President Rostislav Vyzulu, press the button and raise his hand.
278	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p34.s3	Kdo je proti tomuto návrhu?	Kdo je proti tomuto návrhu ?	{}	5	1	Who opposes this proposal?
279	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p35.s1	Hlasování má číslo 38. Přihlášeno 185, pro 179, proti nikdo.	Hlasování má číslo 38 . Přihlášeno 185 , pro 179 , proti nikdo .	{}	10	1	The vote's number 38. Registered 185, for 179, against no one.
280	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p35.s2	Tento návrh byl také přijat.	Tento návrh byl také přijat .	{}	5	1	This proposal was also adopted.
281	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p36.s1	Výbor pro vědu, kulturu, vzdělání, mládež a tělovýchovu.	Výbor pro vědu , kulturu , vzdělání , mládež a tělovýchovu .	{}	8	1	Committee on Science, Culture, Education, Youth and Sports.
282	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p37.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
283	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p37.s2	Ptám se, kdo je pro, abychom potvrdili pana poslance Jiřího Zlatušku ve funkci předsedy.	Ptám se , kdo je pro , aby bychom potvrdili pana poslance Jiřího Zlatušku ve funkci předsedy .	{12: ['Jiřího', 'Jiří'], 13: ['Zlatušku', 'Zlatuška']}	14	1	I ask who is in favour of us confirming Mr Jiří Zlatuska as President.
284	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p37.s3	Kdo je pro, ať stiskne tlačítko a zvedne ruku.	Kdo je pro , ať stiskne tlačítko a zvedne ruku .	{}	9	1	All in favor, press the button and raise your hand.
285	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p37.s4	Kdo je proti tomuto návrhu?	Kdo je proti tomuto návrhu ?	{}	5	1	Who opposes this proposal?
286	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p38.s1	Hlasování má pořadové číslo 39, přihlášeno je 184, pro 161, proti 4.	Hlasování má pořadové číslo 39 , přihlášeno je 184 , pro 161 , proti 4 .	{}	12	1	The vote has order number 39, registered 184, for 161, versus 4.
287	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p38.s2	Tento návrh byl také přijat.	Tento návrh byl také přijat .	{}	5	1	This proposal was also adopted.
288	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p39.s1	Výbor pro veřejnou správu a regionální rozvoj.	Výbor pro veřejnou správu a regionální rozvoj .	{}	7	1	Committee on Public Administration and Regional Development.
289	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p40.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
290	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p40.s2	Kdo souhlasí, abychom potvrdili paní poslankyni Miladu Halíkovou ve funkci předsedkyně, ať stiskne tlačítko a zvedne ruku.	Kdo souhlasí , aby bychom potvrdili paní poslankyni Miladu Halíkovou ve funkci předsedkyně , ať stiskne tlačítko a zvedne ruku .	{8: ['Miladu', 'Milada'], 9: ['Halíkovou', 'Halíková']}	17	1	Anyone who agrees to confirm Mrs Milady Halík as chairman should press the button and raise her hand.
291	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p40.s3	Kdo je proti tomuto návrhu?	Kdo je proti tomuto návrhu ?	{}	5	1	Who opposes this proposal?
292	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p41.s1	Hlasování má pořadové číslo 40, přihlášeno je 185, pro 137, proti 11. -	Hlasování má pořadové číslo 40 , přihlášeno je 185 , pro 137 , proti 11 . -	{}	13	1	The vote has order number 40, registered 185, for 137, against 11. -
293	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p41.s2	Předpokládám, že páni poslanci Lobkowicz a Ženíšek se nehlásí do diskuse?	Předpokládám , že páni poslanci Lobkowicz a Ženíšek se nehlásí do diskuse ?	{5: ['Lobkowicz', 'Lobkowicz'], 7: ['Ženíšek', 'Ženíšek']}	11	1	I assume that Mr Lobkowicz and Mr Janíšek are not taking part in the debate?
294	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p41.s3	Tak já to odmažu.	Tak já to odmažu .	{}	4	1	I'll erase it.
295	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p41.s4	- Konstatuji, že jsme potvrdili i paní poslankyni Halíkovou.	- Konstatuji , že jsme potvrdili i paní poslankyni Halíkovou .	{9: ['Halíkovou', 'Halíková']}	9	1	- I'm saying we've confirmed Mrs Halík, too.
296	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p42.s1	Výbor pro životní prostředí.	Výbor pro životní prostředí .	{}	4	1	The Committee on the Environment.
297	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p43.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
298	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p43.s2	Kdo souhlasí, abychom ve funkci předsedy potvrdili pana poslance Robina Böhnische, ať stiskne tlačítko a zvedne ruku.	Kdo souhlasí , aby bychom ve funkci předsedy potvrdili pana poslance Robina Böhnische , ať stiskne tlačítko a zvedne ruku .	{11: ['Robina', 'Robin'], 12: ['Böhnische', 'Böhnisch']}	17	1	Who agrees to confirm Mr Robin Böhnisch as President, press the button and raise your hand.
299	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p43.s3	Kdo je proti?	Kdo je proti ?	{}	3	1	Who's against it?
300	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p43.s4	Hlasování má pořadové číslo 41, přihlášeno je 185, pro 177, proti nikdo.	Hlasování má pořadové číslo 41 , přihlášeno je 185 , pro 177 , proti nikdo .	{}	12	1	The vote has order number 41, registered 185, for 177, against no one.
301	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p43.s5	I tento návrh byl přijat.	I tento návrh byl přijat .	{}	5	1	This proposal has also been adopted.
302	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p44.s1	Zahraniční výbor.	Zahraniční výbor .	{}	2	1	The Foreign Committee.
303	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p45.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
304	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p45.s2	Kdo souhlasí, abychom ve funkci předsedy zahraničního výboru potvrdili pana poslance Karla Schwarzenberga, ať stiskne tlačítko a zvedne ruku.	Kdo souhlasí , aby bychom ve funkci předsedy zahraničního výboru potvrdili pana poslance Karla Schwarzenberga , ať stiskne tlačítko a zvedne ruku .	{13: ['Karla', 'Karel'], 14: ['Schwarzenberga', 'Schwarzenberg']}	19	1	Who agrees to confirm Mr Karl Schwarzenberg as President of the Foreign Committee, press the button and raise your hand.
305	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p45.s3	Kdo je proti tomuto návrhu?	Kdo je proti tomuto návrhu ?	{}	5	1	Who opposes this proposal?
306	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p46.s1	Hlasování má pořadové číslo 42, přihlášeno 183, pro 141, proti 18.	Hlasování má pořadové číslo 42 , přihlášeno 183 , pro 141 , proti 18 .	{}	11	1	The vote has order number 42, registered 183, for 141, versus 18.
307	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p46.s2	Tento návrh byl také přijat.	Tento návrh byl také přijat .	{}	5	1	This proposal was also adopted.
308	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p47.s1	Posledním výborem je výbor zemědělský.	Posledním výborem je výbor zemědělský .	{}	5	1	The last committee shall be an agricultural committee.
309	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p48.s1	Zahajuji hlasování.	Zahajuji hlasování .	{}	2	1	Initiating vote.
310	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p48.s2	Ptám se, kdo je pro, abychom potvrdili pana poslance Jaroslava Faltýnka.	Ptám se , kdo je pro , aby bychom potvrdili pana poslance Jaroslava Faltýnka .	{12: ['Jaroslava', 'Jaroslav'], 13: ['Faltýnka', 'Faltýnek']}	11	1	I ask who is in favour of us confirming Mr. Jaroslav Faltynek.
311	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p48.s3	Kdo je pro, ať stiskne tlačítko a zvedne ruku.	Kdo je pro , ať stiskne tlačítko a zvedne ruku .	{}	9	1	All in favor, press the button and raise your hand.
312	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p48.s4	Kdo je proti?	Kdo je proti ?	{}	3	1	Who's against it?
313	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p49.s1	Hlasování má pořadové číslo 43, přihlášeno 184, pro 144, proti 28.	Hlasování má pořadové číslo 43 , přihlášeno 184 , pro 144 , proti 28 .	{}	11	1	The vote has order number 43, registered 184, for 144, against 28.
314	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p49.s2	I tento návrh byl přijat.	I tento návrh byl přijat .	{}	5	1	This proposal has also been adopted.
315	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p50.s1	Konstatuji, že jsme potvrdili všechny předsedy výborů Poslanecké sněmovny, kteří byli zvoleni na ustavujících schůzích výborů.	Konstatuji , že jsme potvrdili všechny předsedy výborů Poslanecké sněmovny , kteří byli zvoleni na ustavujících schůzích výborů .	{}	16	1	I note that we have confirmed all the chairmen of the Chamber of Deputies Committees who have been elected at the constituent committee meetings.
316	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p50.s2	Tento bod končím.	Tento bod končím .	{}	3	1	I'm done with this point.
317	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p51.s1	Než zahájíme bod 8, přečetl bych omluvu pana poslance Hájka, který se omlouvá ze zdravotních důvodů.	Než zahájíme bod 8 , přečetl bych omluvu pana poslance Hájka , který se omlouvá ze zdravotních důvodů .	{10: ['Hájka', 'Hájek']}	16	1	Before we begin paragraph 8, I would like to read the apology of Mr Hajek, who apologizes for health reasons.
318	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.conllu	ParlaMint-CZ_2013-12-06-ps2013-002-02-001-007.u13.p52.s1	Budeme pokračovat bodem číslo	Budeme pokračovat bodem číslo	{}	4	1	Let's continue with point number
319	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u1.p1.s1	17.	17 .	{}	1	1	17.
320	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u1.p1.s2	Zákonné opatření Senátu, kterým se mění zákon č. 592/1992 Sb., o pojistném na všeobecné zdravotní pojištění, ve znění pozdějších předpisů /sněmovní tisk 1/	Zákonné opatření Senátu , kterým se mění zákon č . 592 / 1992 Sb . , o pojistném na všeobecné zdravotní pojištění , ve znění pozdějších předpisů / sněmovní tisk 1 /	{}	23	1	Legal provision of the Senate amending Act No. 592/1992 Coll., on universal health insurance premiums, as amended /German press 1/
321	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u1.p2.s1	Prosím pana předsedu vlády, aby tento tisk uvedl.	Prosím pana předsedu vlády , aby by tento tisk uvedl .	{}	8	1	I ask the Prime Minister to present this press.
322	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u1.p2.s2	Prosím.	Prosím .	{}	1	1	Please.
323	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u2.p1.s1	Děkuji vám, vážený pane předsedo.	Děkuji vám , vážený pane předsedo .	{}	5	1	Thank you, Mr President.
